County,MedianHouseholdIncome,TotalPopulation,PopAbove20,Citizens,MedianAge,PctMale,PctWhite,PctCollegePlusEdu,PctUninsured,PctForeignBorn,PctNonCitizen,PctDisability,PctUnemployed,PctSSI,PctOASDI,MedianHousingCosts,PctReligious,WoodardAmericanNation,LandAreaSqMiles,NCHS_UrbanRural2013,NCHS_UrbanRural2006,NCHS_UrbanRural1990,State,FoundryCounty,MexicanBorderCounty,,,,Male,Female,Age0_4,Age5_9,Age10_14,Age15_19,Age20_24,Age25_34,Age35_44,Age45_54,Age55_59,Age60_64,Age65_74,Age75_84,Age85,White,Black,AmericanIndianAlaskaNative,Asian,NativeHawaiianPacificIslander,OtherRace,Hispanic,SimpsonDiversityIndex,Population25Plus,EdK8,Ed9_12,EdHS,EdCollNoDegree,EdAssocDegree,EdBachelorDegree,EdGraduateDegree,MedianHousingCosts,Uninsured,ForeignBorn,NonCitizen,Disability,TotalEmp2015,WoodardAmericanNation,LandAreaSqMiles,Employment,LaborForce,Unemployment,TotalSSI,AgedSSI,BlindDisabledSSI,OASDI,SSIPayments,NCHS_UrbanRural2013,NCHS_UrbanRural2006,NCHS_UrbanRural1990,TotalReligiousAdherents,EvangelicalAdherents,CatholicAdherents,MormonAdherents,State,FoundryCounty,MexicanBorderCounty
51173,37983,31734,24665,31516,44.3,48.9%,97.40%,16.10%,12.70%,1.10%,0.70%,18.80%,5.50%,3.90%,1.60%,540,0.391882523,Greater Appalachia,450.9303339,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",51,FALSE,FALSE,,,,15512,16222,1644,1626,1980,1819,1840,3346,3936,4626,2437,2249,3439,2127,665,30896,931,134,164,4,45,585,0.076982614,22825,1929,2236,8858,4697,1677,2109,1319,540,4044,350,218,5953,16397,Greater Appalachia,450.9303339,13160,13931,771,1248,46,1202,520,608000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",12436,7567,238,356,51,FALSE,FALSE
51175,48962,18410,14401,18333,45.4,52.5%,63.20%,16.30%,12.80%,0.80%,0.40%,14.60%,3.90%,1.90%,0.90%,785,0.397175448,Tidewater,599.1188309,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",51,FALSE,FALSE,,,,9661,8749,910,1027,1021,1051,1004,1838,2162,3336,1545,1347,1868,1020,281,11633,6975,265,39,0,95,240,0.490519285,13397,998,1623,4659,3117,997,1358,645,785,2359,142,77,2688,NA,Tidewater,599.1188309,8578,8925,347,357,46,311,161,169000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",7312,4840,NA,NA,51,FALSE,FALSE
51177,78125,127691,91153,123388,36.7,49.1%,76.80%,23.80%,11.10%,7.00%,3.40%,11.10%,4.10%,1.00%,0.30%,1451,0.368968839,Tidewater,401.4942953,Large fringe metro,Large fringe metro,Large fringe metro,51,FALSE,FALSE,,,,62742,64949,8004,9187,10050,9297,7689,16250,17327,19944,8506,6837,8958,4060,1582,98047,22187,1419,4267,487,5324,10614,0.414841976,83464,3001,5734,26437,17889,5963,14942,9498,1451,14237,8918,4303,14185,NA,Tidewater,401.4942953,61771,64445,2674,1327,88,1239,366,733000,Large fringe metro,Large fringe metro,Large fringe metro,47114,24831,9627,2513,51,FALSE,FALSE
51179,97144,137145,95904,132329,34.7,50.4%,73.70%,28.30%,8.00%,8.50%,3.50%,7.60%,4.10%,0.80%,0.20%,1754,0.249713807,Tidewater,269.0531748,Large fringe metro,Large fringe metro,Large fringe metro,51,FALSE,FALSE,,,,69055,68090,8888,9902,11330,11121,10109,17801,19187,22487,8724,5735,7657,3031,1173,101111,26541,1367,5937,610,7583,14625,0.462080551,85795,1841,3935,20325,20880,7221,19077,12516,1754,10978,11697,4816,10427,58923,Tidewater,269.0531748,64558,67291,2733,1061,104,957,250,574000,Large fringe metro,Large fringe metro,Large fringe metro,34247,17871,6288,1937,51,FALSE,FALSE
51181,53673,6823,5358,6791,47.5,49.1%,53.00%,20.50%,14.70%,1.30%,0.50%,15.20%,4.60%,2.20%,0.80%,864,0.352630808,Tidewater,278.9494488,Noncore (nonmetropolitan),Large fringe metro,"Without a city of 10,00 or more (nonmetropolitan)",51,FALSE,FALSE,,,,3349,3474,339,365,352,409,414,604,717,1222,675,490,768,396,72,3619,3103,49,56,0,51,111,0.519437636,4944,328,580,1442,1198,348,759,289,864,1005,88,32,1040,3272,Tidewater,278.9494488,3571,3743,172,148,12,136,52,88000,Noncore (nonmetropolitan),Large fringe metro,"Without a city of 10,00 or more (nonmetropolitan)",2406,1478,NA,NA,51,FALSE,FALSE
51183,39194,11864,10023,11811,38.5,68.5%,40.30%,9.90%,4.60%,0.70%,0.40%,9.40%,6.00%,4.10%,1.60%,684,0.373314228,Tidewater,490.2201618,Large fringe metro,Large fringe metro,"Without a city of 10,00 or more (nonmetropolitan)",51,FALSE,FALSE,,,,8130,3734,540,494,553,254,952,2382,1825,1801,754,676,963,525,145,4779,6934,202,35,15,166,387,0.517610445,9071,902,1757,3655,1585,303,500,369,684,544,85,53,1112,4958,Tidewater,490.2201618,3794,4037,243,482,30,452,184,254000,Large fringe metro,Large fringe metro,"Without a city of 10,00 or more (nonmetropolitan)",4429,1668,45,128,51,FALSE,FALSE
51185,37664,43870,34145,43667,43.1,49.6%,96.40%,16.50%,13.50%,0.70%,0.50%,23.40%,7.20%,4.20%,1.60%,537,0.387850467,Greater Appalachia,518.8467214,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",51,FALSE,FALSE,,,,21766,22104,2227,2430,2386,2682,2526,5170,5436,6084,3700,3142,4576,2782,729,42303,1761,154,359,10,57,367,0.100490288,31619,2903,3673,11305,6484,2977,2701,1576,537,5938,320,203,10273,20396,Greater Appalachia,518.8467214,14689,15825,1136,1855,70,1785,701,973000,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",17015,9571,214,938,51,FALSE,FALSE
51187,61454,38481,28661,37944,40.4,50.1%,94.10%,20.20%,11.60%,3.40%,1.40%,12.70%,4.10%,1.70%,0.50%,1116,0.320313921,Greater Appalachia,213.762726,Large fringe metro,Large fringe metro,Large fringe metro,51,FALSE,FALSE,,,,19278,19203,2230,2575,2502,2513,2293,4678,4756,6315,2752,2443,3277,1670,477,36192,2300,476,553,11,278,1509,0.169781245,26368,1281,2554,9645,5113,2330,3672,1773,1116,4457,1316,537,4887,17265,Greater Appalachia,213.762726,19049,19855,806,649,46,603,208,371000,Large fringe metro,Large fringe metro,Large fringe metro,12326,4222,2597,549,51,FALSE,FALSE
51191,43310,54759,42827,54330,44.7,49.5%,97.30%,23.40%,11.20%,1.50%,0.80%,18.00%,4.60%,2.90%,1.20%,623,0.430796764,Greater Appalachia,560.974679,Medium metro,Medium metro,Medium metro,51,FALSE,FALSE,,,,27092,27667,2525,2957,3142,3308,3093,5739,6810,8187,4091,4124,6315,3205,1263,53273,1030,311,338,17,317,787,0.071046509,39734,3014,3315,13072,7542,3514,5741,3536,623,6141,842,429,9878,NA,Greater Appalachia,560.974679,25678,26919,1241,1567,103,1464,648,804000,Medium metro,Medium metro,Medium metro,23590,16580,360,NA,51,FALSE,FALSE
51193,47911,17557,13917,17152,46.6,48.9%,69.50%,17.90%,15.30%,3.20%,2.30%,16.90%,4.50%,2.50%,0.90%,845,0.407472803,Tidewater,229.3737872,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",51,FALSE,FALSE,,,,8582,8975,972,933,1016,719,1204,1745,1750,2402,1436,1441,2315,1114,510,12203,5022,165,194,22,270,1070,0.45463562,12713,975,1432,4616,2540,818,1467,865,845,2684,570,405,2967,5931,Tidewater,229.3737872,8426,8821,395,443,60,383,162,222000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",7154,3130,1727,NA,51,FALSE,FALSE
51195,37407,40530,31209,40382,39.8,51.8%,93.70%,14.50%,12.10%,1.00%,0.40%,23.60%,8.10%,5.80%,2.00%,559,0.300666173,Greater Appalachia,403.1913375,Micropolitan (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",51,FALSE,FALSE,,,,20986,19544,2312,2252,2245,2512,3105,5530,5199,5509,2805,2861,3631,1847,722,37971,2441,181,216,65,145,490,0.139488993,28104,3186,4129,9104,5823,1935,2522,1405,559,4884,388,148,9553,NA,Greater Appalachia,403.1913375,11850,12896,1046,2333,53,2280,820,1298000,Micropolitan (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",12186,9101,140,368,51,FALSE,FALSE
51197,41360,29190,22722,29088,43.6,49.2%,95.40%,18.40%,13.50%,1.00%,0.30%,18.70%,5.90%,2.90%,1.20%,595,0.503083248,Greater Appalachia,461.8188507,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",51,FALSE,FALSE,,,,14352,14838,1399,1715,1717,1637,1547,3109,3897,4230,2163,2245,3211,1579,741,27837,1123,57,205,0,76,316,0.095718382,21175,1537,2447,7707,4118,1987,2078,1301,595,3939,297,102,5449,15903,Greater Appalachia,461.8188507,12710,13507,797,839,50,789,342,403000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",14685,7794,299,547,51,FALSE,FALSE
51199,81749,66471,48281,64313,39.5,49.1%,80.00%,34.80%,5.90%,7.50%,3.20%,9.60%,4.00%,0.50%,0.10%,1438,0.374193257,Tidewater,104.6574844,Large fringe metro,Large fringe metro,Large fringe metro,51,FALSE,FALSE,,,,32665,33806,3634,4310,5208,5038,4319,7505,8084,10764,4658,3740,5537,2835,839,53210,9787,653,4576,195,484,3625,0.37894047,43962,1032,1603,8597,9578,4610,10039,8503,1438,3946,5015,2158,6390,NA,Tidewater,104.6574844,30064,31326,1262,337,44,293,99,181000,Large fringe metro,Large fringe metro,Large fringe metro,24873,12239,3511,414,51,FALSE,FALSE
51510,89134,149315,121281,124190,36,48.3%,67.90%,49.90%,14.00%,27.30%,16.80%,6.10%,3.00%,1.20%,0.40%,1706,0.428295885,Tidewater,15.04936949,Large central metro,Large central metro,Large fringe metro,51,FALSE,FALSE,,,,72057,77258,11131,7350,4900,4653,7465,35766,27040,20115,8976,7357,8987,3786,1789,101411,34845,1454,12441,224,6304,24728,0.52359048,113816,5019,4627,13818,15783,4725,33951,35893,1706,20967,40795,25125,9105,126524,Tidewater,15.04936949,91753,94620,2867,1801,605,1196,539,977000,Large central metro,Large central metro,Large fringe metro,63951,11290,18596,2929,51,FALSE,FALSE
51520,35368,17524,13444,17270,41.8,46.6%,91.40%,21.90%,14.60%,1.90%,1.40%,20.60%,5.20%,4.60%,1.80%,630,0.937000685,Greater Appalachia,13.02923589,Medium metro,Medium metro,Medium metro,51,FALSE,FALSE,,,,8158,9366,905,1259,895,1021,1069,2214,2053,2406,1173,1164,1749,938,678,16025,1205,123,246,11,226,292,0.187799762,12375,796,1376,4055,2313,946,1991,898,630,2551,335,254,3603,NA,Greater Appalachia,13.02923589,7125,7515,390,808,38,770,324,446000,Medium metro,Medium metro,Medium metro,16420,9754,1679,1079,51,FALSE,FALSE
51530,29097,6666,4842,6632,33.8,45.9%,91.80%,14.10%,16.60%,0.70%,0.50%,13.50%,4.90%,3.90%,1.60%,684,0.665316532,Greater Appalachia,6.69906551,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",51,FALSE,FALSE,,,,3062,3604,387,366,389,682,736,866,697,650,528,294,613,355,103,6117,70,84,485,15,0,91,0.17845106,4106,376,369,1663,759,264,451,224,684,1106,45,34,897,NA,Greater Appalachia,6.69906551,3001,3155,154,259,18,241,109,135000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",4435,2326,NA,1499,51,FALSE,FALSE
51540,49775,45084,36126,41123,29.8,48.3%,73.10%,32.70%,10.50%,11.90%,8.80%,8.90%,3.40%,2.30%,0.80%,1068,0.786687073,Tidewater,10.23795628,Small metro,Small metro,Small metro,51,FALSE,FALSE,,,,21771,23313,2473,1820,1623,3042,8323,9276,5205,4618,2521,2040,2353,1296,494,32949,9175,197,3639,122,243,2237,0.448663007,27803,1183,1542,6173,4152,909,6475,7369,1068,4717,5348,3961,3997,NA,Tidewater,10.23795628,24281,25132,851,1031,96,935,356,564000,Small metro,Small metro,Small metro,35467,11453,10777,NA,51,FALSE,FALSE
51550,68620,230601,167580,226047,36.5,48.8%,64.70%,25.60%,8.30%,4.70%,2.00%,9.10%,4.30%,1.60%,0.40%,1395,0.372409487,Tidewater,338.5103497,Large fringe metro,Large fringe metro,Large central metro,51,FALSE,FALSE,,,,112641,117960,14505,16049,15909,16558,15458,31815,30488,35251,15882,12184,15904,7474,3124,149160,72035,2349,10521,587,3663,11661,0.514601909,152122,3552,9998,40278,39167,14062,28571,16494,1395,19104,10931,4554,21046,127190,Tidewater,338.5103497,110484,115409,4925,3594,240,3354,1012,2079000,Large fringe metro,Large fringe metro,Large central metro,85878,43920,13212,2627,51,FALSE,FALSE
51570,50304,17515,13058,17128,40,46.5%,80.80%,20.50%,11.20%,6.40%,2.20%,15.70%,4.40%,2.80%,0.80%,954,1.096203254,Tidewater,7.521672762,Large fringe metro,Large fringe metro,Medium metro,51,FALSE,FALSE,,,,8142,9373,1058,1090,1148,1161,999,2107,2020,2289,1120,1087,1632,1187,617,14158,2401,171,692,9,311,875,0.342970915,12059,539,918,4245,2758,981,1651,967,954,1957,1127,387,2758,NA,Tidewater,7.521672762,8544,8939,395,499,25,474,147,294000,Large fringe metro,Large fringe metro,Medium metro,19200,12828,2880,1066,51,FALSE,FALSE
51580,34746,5736,4410,5708,43.7,51.9%,83.90%,11.70%,14.80%,1.30%,0.50%,19.90%,5.30%,8.10%,2.90%,563,1.17904463,Greater Appalachia,5.468483797,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",51,FALSE,FALSE,,,,2979,2757,301,233,465,327,434,498,798,837,360,366,576,355,186,4813,877,36,108,15,33,72,0.307808989,3976,208,458,1729,910,302,239,130,563,849,75,28,1141,NA,Greater Appalachia,5.468483797,2243,2368,125,463,23,440,168,258000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",6763,3242,141,300,51,FALSE,FALSE
51590,32315,42450,32185,41788,41.8,45.7%,48.10%,19.20%,12.20%,3.00%,1.60%,19.40%,5.70%,6.90%,2.50%,602,0.727585395,Greater Appalachia,42.91017812,Micropolitan (nonmetropolitan),Small metro,Small metro,51,FALSE,FALSE,,,,19411,23039,2724,2626,2435,2480,2976,5090,4315,5511,3117,2984,4122,2627,1443,20428,21323,213,569,15,851,1401,0.53645899,29209,2423,3804,8206,6646,2914,3303,1913,602,5185,1289,662,8221,NA,Greater Appalachia,42.91017812,17883,18954,1071,2927,194,2733,1057,1669000,Micropolitan (nonmetropolitan),Small metro,Small metro,30886,19334,2504,614,51,FALSE,FALSE
51595,28601,5672,4281,5489,43.4,45.9%,40.30%,18.00%,20.10%,4.00%,3.20%,21.00%,6.10%,11.30%,3.90%,680,0.790550071,Tidewater,6.900234387,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",51,FALSE,FALSE,,,,2605,3067,299,334,449,309,351,658,602,772,436,409,489,341,223,2285,3206,50,59,0,171,171,0.533549204,3930,476,519,1281,631,312,412,299,680,1140,227,183,1189,NA,Tidewater,6.900234387,2065,2200,135,639,48,591,219,336000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",4484,1791,91,NA,51,FALSE,FALSE
51600,105297,23402,18149,20128,39.3,49.1%,74.30%,42.50%,11.10%,26.70%,14.00%,7.90%,3.20%,0.10%,#VALUE!,1818,1.1766943,Tidewater,6.240230198,Large fringe metro,Large fringe metro,Large fringe metro,51,FALSE,FALSE,,,,11482,11920,1521,1209,1305,1218,1656,3504,3117,3309,1718,1349,1874,1116,506,17383,1420,168,4213,42,1472,3840,0.468629666,16493,591,655,2507,2787,904,5142,3907,1818,2587,6241,3274,1838,NA,Tidewater,6.240230198,12925,13354,429,17,NA,NA,NA,9000,Large fringe metro,Large fringe metro,Large fringe metro,27537,8012,9953,NA,51,FALSE,FALSE
51610,120522,13308,9761,12387,37.7,47.9%,82.50%,55.80%,3.60%,18.00%,6.90%,6.80%,2.90%,0.90%,0.30%,2241,1.295461377,Tidewater,2.0507071,Large fringe metro,Large fringe metro,Large fringe metro,51,FALSE,FALSE,,,,6374,6934,804,948,1009,786,684,1811,1923,2075,858,966,819,471,154,10978,284,166,1978,29,572,1294,0.363569217,9077,75,134,683,760,275,3123,4027,2241,475,2401,921,904,NA,Tidewater,2.0507071,7644,7874,230,118,64,54,45,58000,Large fringe metro,Large fringe metro,Large fringe metro,17240,3114,6332,NA,51,FALSE,FALSE
51620,32399,8457,6142,8357,38,44.5%,39.30%,21.40%,14.90%,2.00%,1.20%,11.20%,5.50%,7.80%,2.70%,891,0.603641953,Tidewater,8.222378296,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",51,FALSE,FALSE,,,,3766,4691,594,533,648,540,441,1269,717,1074,374,792,782,372,321,3324,5052,28,101,23,63,88,0.504274457,5701,416,712,1418,1342,318,919,576,891,1260,165,100,947,NA,Tidewater,8.222378296,3334,3528,194,659,26,633,231,365000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",5105,1443,344,331,51,FALSE,FALSE
51630,51762,27395,20115,26138,29.4,46.7%,69.20%,24.80%,13.40%,8.20%,4.60%,9.70%,4.80%,1.80%,0.60%,1108,1.70618726,Tidewater,10.4410603,Large fringe metro,Large fringe metro,Large fringe metro,51,FALSE,FALSE,,,,12783,14612,1959,1529,1409,2383,4052,4360,3275,3155,1383,1059,1462,959,410,18955,7125,337,1087,66,1241,3037,0.502577645,16063,405,1044,4325,3497,794,3409,2589,1108,3662,2236,1257,2648,NA,Tidewater,10.4410603,13131,13800,669,506,36,470,157,280000,Large fringe metro,Large fringe metro,Large fringe metro,46741,25152,12785,NA,51,FALSE,FALSE
51640,30604,6876,5285,6264,45.6,48.3%,93.00%,13.40%,13.70%,10.30%,8.90%,20.50%,6.30%,8.60%,3.60%,521,0.786794648,Greater Appalachia,8.303547008,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",51,FALSE,FALSE,,,,3321,3555,304,379,505,403,276,805,704,1078,435,501,684,508,294,6394,446,68,26,0,122,1158,0.174438634,5009,474,911,1686,1015,343,411,169,521,944,710,612,1413,NA,Greater Appalachia,8.303547008,2789,2975,186,590,38,552,248,292000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",5410,3229,NA,NA,51,FALSE,FALSE
51650,49190,137081,102480,134581,35.4,48.2%,45.30%,21.40%,12.00%,4.50%,1.80%,12.10%,5.60%,2.40%,0.80%,1090,0.471815934,Tidewater,51.47085912,Large fringe metro,Large fringe metro,Large central metro,51,FALSE,FALSE,,,,66111,70970,8703,8250,8276,9372,12547,20687,15087,18907,9381,7759,10418,5701,1993,62075,71407,1890,4721,108,1970,7133,0.555622692,89933,2685,6427,24568,26981,8400,13369,7503,1090,16417,6141,2500,16531,75251,Tidewater,51.47085912,60854,64432,3578,3346,194,3152,1099,1854000,Large fringe metro,Large fringe metro,Large central metro,64677,32989,5428,1177,51,FALSE,FALSE
51660,38750,51388,36179,45355,23.5,47.6%,86.90%,19.80%,14.90%,16.50%,11.70%,7.40%,5.00%,1.90%,0.70%,876,0.483264575,Greater Appalachia,17.33203904,Small metro,Small metro,"With a city of 10,000 or more (nonmetropolitan)",51,FALSE,FALSE,,,,24462,26926,2498,2357,2144,8210,11752,7340,5150,4224,2094,1606,1986,1294,733,44635,4446,318,2615,66,780,9110,0.277211012,24427,1907,1985,6474,3888,1437,5020,3716,876,7645,8500,6033,3783,NA,Greater Appalachia,17.33203904,22674,23867,1193,999,132,867,355,529000,Small metro,Small metro,"With a city of 10,000 or more (nonmetropolitan)",24834,9409,4565,1030,51,FALSE,FALSE
51670,39064,22279,16293,21606,36.9,47.3%,55.50%,12.80%,13.70%,4.60%,3.00%,19.00%,6.20%,5.00%,1.40%,809,0.520624804,Tidewater,10.29158278,Large fringe metro,Large fringe metro,Medium metro,51,FALSE,FALSE,,,,10546,11733,1629,1457,1704,1196,1474,3141,2493,3042,1515,1148,1925,819,736,12368,8953,172,433,0,1108,1516,0.557889606,14819,1043,1782,5677,3457,1030,1201,629,809,3044,1032,673,4236,NA,Tidewater,10.29158278,9186,9797,611,1106,32,1074,317,656000,Large fringe metro,Large fringe metro,Medium metro,11599,7875,930,NA,51,FALSE,FALSE
51678,34017,7071,4914,6960,21.4,61.8%,82.00%,15.00%,5.20%,5.20%,1.60%,9.00%,7.10%,3.20%,1.30%,792,0.755338707,Greater Appalachia,2.497260116,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",51,FALSE,FALSE,,,,4372,2699,182,243,128,1604,2665,319,327,299,192,290,401,317,104,5797,891,19,563,0,154,273,0.369687982,2249,195,255,406,331,76,505,481,792,369,369,111,639,NA,Greater Appalachia,2.497260116,1937,2086,149,228,16,212,95,129000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",5341,2400,831,381,51,FALSE,FALSE
51680,39589,78158,56669,75142,28.7,47.0%,67.20%,22.80%,11.90%,5.60%,3.90%,12.30%,5.20%,3.50%,1.20%,814,0.93120346,Greater Appalachia,49.12823369,Medium metro,Small metro,Small metro,51,FALSE,FALSE,,,,36717,41441,4629,3776,4441,8643,13034,10011,6881,8055,4203,3689,5345,3466,1985,52518,23475,712,2704,24,966,2555,0.486700394,43635,1889,3231,10946,9744,3393,8669,5763,814,9311,4361,3016,9588,NA,Greater Appalachia,49.12823369,33371,35215,1844,2764,127,2637,975,1485000,Medium metro,Small metro,Small metro,72781,48870,3994,1250,51,FALSE,FALSE
51683,72890,40743,28762,33373,33.3,49.9%,74.60%,22.70%,19.30%,27.30%,18.10%,7.90%,3.60%,1.20%,0.30%,1491,1.20158064,Tidewater,9.882117577,Large fringe metro,Large fringe metro,Large fringe metro,51,FALSE,FALSE,,,,20314,20429,3331,3163,2854,2633,2956,6665,5963,5657,2594,1621,2168,773,365,30390,6844,370,2633,124,2102,13403,0.455442107,25806,2894,1878,6722,5043,1834,4543,2892,1491,7860,11134,7370,3235,NA,Tidewater,9.882117577,21424,22221,797,476,112,364,124,250000,Large fringe metro,Large fringe metro,Large fringe metro,48956,6051,27114,2010,51,FALSE,FALSE
51685,73528,15625,10908,12324,32.7,52.6%,70.90%,21.80%,25.80%,32.50%,21.10%,8.30%,3.50%,0.10%,#VALUE!,1663,0.25984,Tidewater,2.538959921,Large fringe metro,Large fringe metro,Large fringe metro,51,FALSE,FALSE,,,,8219,7406,1204,1351,1067,1095,1006,2795,2369,2336,845,499,722,293,43,11071,2448,145,1773,0,1314,5498,0.524402007,9902,906,849,2579,2155,615,1876,922,1663,4025,5075,3301,1293,NA,Tidewater,2.538959921,7899,8188,289,10,NA,NA,NA,5000,Large fringe metro,Large fringe metro,Large fringe metro,4060,3138,NA,919,51,FALSE,FALSE
51690,29587,13624,10314,13338,42.4,45.2%,51.20%,18.50%,15.60%,3.20%,2.10%,20.50%,6.80%,0.40%,0.20%,618,0.80622431,Greater Appalachia,10.95626846,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"With a city of 10,000 or more (nonmetropolitan)",51,FALSE,FALSE,,,,6155,7469,898,941,721,750,801,1380,1690,1827,932,906,1397,887,494,6970,6424,96,27,4,352,618,0.532461391,9513,801,1286,2822,2078,834,956,736,618,2120,431,286,2788,NA,Greater Appalachia,10.95626846,4862,5214,352,49,NA,NA,26,20000,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"With a city of 10,000 or more (nonmetropolitan)",10984,6850,650,NA,51,FALSE,FALSE
51700,50077,181323,132076,174199,32.8,48.4%,53.40%,21.30%,12.50%,7.20%,3.90%,12.00%,5.00%,2.70%,0.80%,1044,0.371624118,Tidewater,69.08180138,Large fringe metro,Large fringe metro,Large central metro,51,FALSE,FALSE,,,,87790,93533,13240,12835,10186,12986,17094,30231,21112,23387,10320,9213,11581,6275,2863,96912,77809,2888,7683,710,3450,14901,0.567426564,114982,4280,8357,32382,31277,11046,17245,10395,1044,22668,13097,7124,21676,123464,Tidewater,69.08180138,84677,89114,4437,4810,323,4487,1437,2721000,Large fringe metro,Large fringe metro,Large central metro,67384,28837,8954,2515,51,FALSE,FALSE
51710,44480,245452,184896,237243,30,52.2%,50.80%,20.60%,14.40%,6.60%,3.30%,11.10%,5.10%,3.10%,1.00%,1081,0.450544302,Tidewater,53.2766288,Large central metro,Large central metro,Large central metro,51,FALSE,FALSE,,,,128079,117373,16838,14026,12283,17409,35824,45519,27410,27584,13812,10858,13073,7075,3741,124701,108878,3410,11240,1317,6262,17782,0.57847453,149072,5432,13981,40050,38972,11665,23236,15736,1081,35273,16315,8209,27319,211869,Tidewater,53.2766288,104486,110085,5599,7562,465,7097,2341,4255000,Large central metro,Large central metro,Large central metro,110587,41600,11457,3198,51,FALSE,FALSE
51720,27731,4007,3059,3917,39.3,40.6%,89.20%,22.40%,10.70%,6.80%,2.20%,17.90%,6.60%,9.40%,3.80%,534,0.459695533,Greater Appalachia,7.480856744,Micropolitan (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",51,FALSE,FALSE,,,,1626,2381,322,104,222,300,393,426,525,497,279,397,378,129,35,3573,203,5,233,0,59,97,0.224481412,2666,204,275,518,773,373,382,141,534,427,274,90,719,NA,Greater Appalachia,7.480856744,1530,1638,108,375,10,365,154,183000,Micropolitan (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",1842,1528,149,NA,51,FALSE,FALSE
